sender_wallet,receiver_wallet,token,amount,timestamp,gas_used,tx_fee_usd
0xb65a5b38f44be715116f9d3af11879181c60acf9,0x7bace010dadb0b3e0a459577eeb2bbec6cf1ab2a,DAI,144.0,2024-07-05 22:53:10,70268,1.85
0x40a64c3cb0cfa0e92d1509c9a9bf1ed960aec440,0x1fe7ac588c57c47c6584d75db09dc16611142ead,USDC,398.4,2024-07-10 02:39:45,75615,3.81
0xbce567f9b10dfd7f89623fdcf49d3d711a2b63b1,0x898f8e6a02e496310e963361d6f63898baa71d89,UNI,626.92,2024-07-04 10:29:32,50759,4.78
0x389e166ec7ad4f71cef9327493b55d6e607aeca4,0x295d4b24a8ca23d4c9eef4f96891857e675171a8,DAI,539.7,2024-07-10 11:57:47,81112,7.61
0x6b18c4236bee51cc9b72ff52440f7ae338a5cbbc,0x2165ca6b132c1b2f577da171ab2b998d696b0bc8,USDC,164.21,2024-07-06 13:28:13,47589,6.69
0x29d69f0612240c771b8ed42a7daddc72f64a6145,0xc5653d0667e1c282a87f5aec3bc6be800842a913,UNI,1549.05,2024-07-27 18:05:07,51015,6.4
0x2a3d3a53f8cd285e22cd3ffebea3420ca657d357,0xe3d9fd08262e455139bef3a5e30d2b3a826f63de,WBTC,669.51,2024-07-08 11:42:00,50009,3.85
0x487fa438e2edcf155106813649bbaaaaea159bf4,0x8b7fc1731c9f64fcc38648c1f843ffa41fce09c3,USDC,404.12,2024-07-25 01:00:17,83046,8.49
0x95fe4eabc1898b49688cb5185ea3b5d00a01ca84,0x11da18020c63e337ad5c9b02db46ea53830a75ee,USDC,473.02,2024-07-12 23:30:33,47143,4.98
0x9855de49d569a3725655ebf72f852f403f96c484,0x9eccdf05c398b1e9200d2a20aa97d4bfd1078a4e,USDC,272.02,2024-07-07 21:36:53,27154,9.8
0x09bec841248f89cf45739670789223e295461f7f,0x08b813060a23192f8349870043fb262145dc112f,USDC,142.33,2024-07-13 22:48:36,42804,6.52
0x827df06b4178da62bcb9d072b7aabc6be90f05e0,0xfe14aa66522d2f065875e9b70c188f90083227c9,ETH,220.01,2024-07-21 15:35:12,62688,1.7
0xd0313a1afa5702b53f91aa1812b55815d9ae67d0,0x3a2edb5688a90e67df522d6db34fef3c69ca800d,WBTC,709.09,2024-07-23 17:20:53,85288,6.92
0xac7681215084a3518ecefbc7d1a6686acf47d158,0x115b3a78aa85071a576e35809956fc568cabc8b9,ETH,7.25,2024-07-03 01:30:13,72195,3.59
0xbc5931f5a254b1e20be9f0888bc3419feb6c02dc,0xf199c19100bcc6d2b4614b18e02e2031f168bcdb,DAI,61.69,2024-07-24 12:30:53,41581,7.02
0xc5aa6b43a8c876d11b0426cc27b293d67fdea076,0xf4e1c7e479dfe025523c9317d410c259608ff4ac,ETH,23.55,2024-07-21 18:58:29,73648,1.16
0xa480375c36846c3e60abb8c4f0168e2fe9207558,0x443b833cd83da60e5a63ee43bf6bc4d214b74aec,WBTC,20.79,2024-07-07 01:59:57,51087,2.16
0x3431b1f24eeee2f883fe720e0468c6e4f2f63c58,0xc86ae23fb822fc4f050cca5fe61a90d535603a97,DAI,967.1,2024-07-28 19:58:01,70930,8.63
0x4d67c41d1e32c3e979ad88193e3da09310bcf6a7,0xe215f266594388b84a1aeda901dcf215dd5067f0,WBTC,608.12,2024-07-25 14:44:48,53981,2.66
0xe2e684d83af3e0d33e27c2fd67d39b59e1b7d1cc,0x6edd558dae9e189da3fe825a3ba85a6da63a38de,UNI,321.39,2024-07-18 11:46:38,90298,8.45
0xdbde330dbb5150302e8162f1373f53506df0ded3,0x475a219240f4cf7121f06e931fbd6c013cc7b038,ETH,51.48,2024-07-26 20:14:09,67167,3.15
0x1a8d5160f0158bedf91c743679f6b8b5ab81e7e8,0xc2be2be5554113beed090698ffd14894d7509fc8,DAI,338.26,2024-07-16 09:23:08,96304,6.61
0xde2dba4699c298d6d5bb7cb165c8da762a2acacc,0x0f840939f42144568988448e792501baffb8f6fb,WBTC,320.73,2024-07-14 07:01:28,64408,7.09
0x773edcbd46b0a164020299f355620216d3fe300f,0x1e3220678b23bb273875824f04eaa4960613fd67,UNI,95.1,2024-07-01 12:25:17,60499,5.37
0xfda04c7654edad1111810a988ea10403f21871fd,0x8656385b554c5a71df13c9da97237a0e69816ba4,UNI,284.45,2024-07-11 11:26:16,73269,3.4
0x8c9c5ead2a0613ea2b116a653b980415ec8b00ae,0x706bb56574319daf8fd2dbf8a83d7d468ea80614,DAI,254.17,2024-07-02 07:41:42,59559,2.52
0x9d307c2e8ab7e1b1981b183979e287f42473466d,0x70c3d2bb8896e4676712e842fecc594c2a67cc36,ETH,478.36,2024-07-25 22:08:21,95319,0.82
0x70e9e99a36e727d91cb2f50fbc18bf807c1a9bd8,0x5e8f953014b779d05e71a4ef899cd9f531990329,USDC,504.06,2024-07-04 09:04:08,69787,3.39
0x19307e3ccf0bb6a21b9649acc9f47f3a8fa3937d,0x49dcf76fc91144ade7d1a2141fc678498ae4d9c8,WBTC,23.18,2024-07-08 08:35:56,56488,6.71
0xc09b3327eb3e45b35a7456f2e506d9efdccb3bb1,0xad71de87faab40200e60f03eb3287bd4e65dc011,DAI,234.69,2024-07-08 02:09:57,95441,9.41
0xcb65350b49238d1acdba7ec1405fcf90f835a690,0xfe82b42000d7c2abf50c31af94b88ea7fe1f9804,USDC,491.56,2024-07-26 21:21:45,95663,8.78
0x19c8d398506456fa172df4522893309615226af0,0x659816fdd807de30ff2c9da7e0f005f6be84d8ee,UNI,349.72,2024-07-09 16:55:36,43431,7.78
0x4618883df31e4ad8ee2a910096e7202964e3a9d4,0x130562c47be38964432d6b04058e72021c1290e7,UNI,970.67,2024-07-12 09:29:58,82681,7.99
0xebd92f2d4b49ac5e4408dcb8e22b977ad6699b1b,0x4903942645f5219a6bb663552f678e0ec1af972f,WBTC,537.49,2024-07-23 12:40:01,84483,6.82
0x661b4eb6f0d9583969cf25d96ff06b26dd465b9d,0x7636d12ad1e829ae78ea6892f43591c6d4ab207e,UNI,88.93,2024-07-23 20:28:11,70153,2.97
0x481604da1af9840797b732bc195f3a7fe7e7ae9c,0x4c371adea7e52df7e2803b50995e9bd3a346a01d,WBTC,36.59,2024-07-26 01:36:04,27368,9.12
0xe0cf0b2beea9f57837fbef8cd6de72276235e2e8,0xce9dbd92815180721fe1a63eb03296740a00f809,ETH,514.2,2024-07-15 04:04:56,48424,6.87
0x6a804eab93b11f2e326bc4374ad5c9729a2e66d2,0x13dc3663a4873d0a6850bf149977572124112f8a,DAI,13.43,2024-07-01 15:20:58,66004,5.82
0xad4d2f038ed7b04190decc4b4ca9554cd93457ab,0xe0bce0e00d060926d3668dae6bd39378e235d58b,USDC,440.67,2024-07-02 15:25:54,77985,1.55
0xdc567f0441d4df774190e0c6752dbeec616b1edd,0xdf1565545facc7338bdae88548a51e48bdcc700e,USDC,1408.63,2024-07-27 13:12:34,71069,4.75
0x779e11c640924cefeb72e0b9b8ed98738849a9f5,0xd762b255dddd016990e9e4bef8b4fbbb0934c96c,WBTC,428.39,2024-07-16 19:20:24,73326,4.87
0x23adbe6e634493f038f7f621025b8d7d09b491c5,0x8b3538f49d4a8a432bacc64847e526b8eb22e9ef,UNI,245.65,2024-07-25 04:48:59,44398,8.71
0xdbe809488b83be359d1ec6581968b2d3a5862c59,0x1c3e62211c324b3f83bed365c998a5c7ca30b860,WBTC,515.41,2024-07-04 16:07:14,71861,5.69
0x34d7dac7dea13a55f667057c0cac70bcb005c558,0x2eb26104205841c9c7e6162b958b529f3cafb0c7,WBTC,306.48,2024-07-17 02:34:25,96897,4.11
0x28393f1734d1c71f3867de61b36ca52720457ac8,0x8fc62aa30af0a7243f9188caeda212180c72ebdd,WBTC,394.41,2024-07-09 01:17:25,89577,9.78
0x6da72b2b2be27a17c65bc104b6149faaa4a6af66,0x2ac8a11add2d6701457f88972c97e0efe6e8542c,UNI,1419.06,2024-07-20 13:46:20,86641,1.55
0x3bd9b62f65359f462eec2c42e26c7e3a0a0a3aed,0xeff5445ddea8a48f62f2ff703f74533394661ddc,ETH,243.96,2024-07-18 09:23:10,30078,4.51
0xfff2203dcedf4f760a54ad07236a3498cbeab07b,0x93d257f6f478a2f2e1748c3b7950bdf9b04a5a18,ETH,1624.55,2024-07-13 05:12:25,46003,0.9
0x22a4e7c9182062becb53ec3450cd05f52de6b77e,0x8ea76644ba55671d750cfd6767fb9c97068c984a,WBTC,1178.79,2024-07-08 21:25:03,83768,7.53
0x90f667a0d4f4e98ab00ee372865f22c9f917a5a4,0xc3157bdaac15a43f492ecdb245c0c4375e0d8ee1,UNI,108.95,2024-07-22 03:34:18,72047,9.22
0xa7d8d6f7ef50dcbb325623d34dd0fd87598326f0,0x3c4067737cf77651677d5ad32f38752ed48d94a3,WBTC,35.94,2024-07-18 14:53:55,92626,3.16
0x120278ac79ab6bc38d015ee9b50a3df6caebb26e,0xda266dbbe1f320b0d259dad8841ff6cdc428b943,ETH,53.11,2024-07-08 19:33:26,78660,8.65
0x2d017360c5932b1f0b857e205746f1006a5bc6aa,0xf27ad7c1edfce77d8562cd7ddcca3d815a0ffcf8,UNI,9.19,2024-07-12 10:48:50,70786,3.28
0xd92d08b7ac1f5bcd8f72c317028397e9be2696fd,0xc5dabfe2af4bd25116e33ee92948757c60859bde,ETH,49.6,2024-07-16 03:24:05,22925,9.15
0x78520d43bbf5a7293be3851e6033903674746546,0xd51c6f660e28b8f949a1ec649d70c454ba6861f1,DAI,574.44,2024-07-01 04:03:16,47015,7.66
0x7b2c6343c3e6836798b76d66039a3a2c41084cd2,0xff8439a0dd7607d6dbb0aa73fdac628dda059114,WBTC,36.92,2024-07-15 23:46:33,54320,8.15
0x9d3f4848242a7eaf049830a66062c4b23f48d26b,0x301fc02ec7366364d8380168f36f065e5071b234,WBTC,192.08,2024-07-23 00:44:55,85881,0.67
0x7866ff8b760c367e877c6a423809b90dbd377a90,0xc01b0301cc5448936e15aedd95061b01c7d086da,USDC,931.76,2024-07-04 01:59:39,47289,9.65
0xa4b4b5a0c4d310c5dea11ec51c0743f2b7578893,0x129dd653b264f03b218b00931d5ba7641e60f9ae,USDC,11.77,2024-07-08 05:32:11,24389,7.4
0x8b6a84e9d1bc8f8d80181d984bc0d079f1290d18,0x3e66337097b77853a18c09048517d0df10a6faa2,USDC,842.27,2024-07-27 02:36:54,46683,3.4
0x2e35c3a7ea70ea14702885128b748837bd29c251,0xbd263b1864a9439143254b2f50e82a82c8ce7090,ETH,165.54,2024-07-07 01:14:13,34629,8.38
0x53d077287c4fad69a6350491509d06c6fa2b7c4f,0xb5f00c097ed6d6c942a3b68b0e219e17399448a7,DAI,62.88,2024-07-26 06:37:33,82550,3.17
0xc944af9840cb48b3f013a36e03e2ac8afa354293,0xf1a3070fc913e127b0218b9ab1109aca4d5ec2cf,WBTC,596.58,2024-07-04 17:41:29,45826,8.79
0x52ec8f5244e1216851fc800d64a3e69b49120c38,0xcaecef5c4c8af94aebd6ffff1003de3f74cc86f9,ETH,495.7,2024-07-08 20:58:18,47630,1.57
0x25c7f315624a446f5847605f1a4c8c57ec210c73,0xc94d8edabdc2f231339035b3d7be314d009a9581,ETH,1049.71,2024-07-02 18:00:29,67163,7.19
0xcd945767d9283b0e48c658c909c9d5f34b79b5fa,0xf8db4173ad45f527f5ec719d5161d27eb47c8604,UNI,664.15,2024-07-04 23:06:33,87435,5.64
0x42992af147dd4b4238b11a253ea7def1ffb5f871,0x984baecdca8549f0559e1bd78be40f8d5b4b8b87,DAI,813.5,2024-07-25 12:51:52,32653,1.42
0x72d07a9e754b96af139b31a5c1ec727fccf660af,0xcdb33c96591af55af09b11e071fb9cd587867882,USDC,165.67,2024-07-30 10:14:53,48961,2.8
0x62611ec1ff542f396f53cc98960fc78a6fd4d9c8,0x43c2acbd8a46a42913d02deb373492f215b8a910,WBTC,97.67,2024-07-19 10:08:55,95137,0.62
0x8767bafad42cbe720391179d14194caf25cfd926,0x952108595c7983886cba76d0b005436db973442a,WBTC,694.38,2024-07-22 22:56:09,54662,4.95
0xc275dbdc7aeb0abdec51ac12b1681f5f41079f32,0xcd4fc105f9a2f283799670ad61293e428670c06a,DAI,822.1,2024-07-22 04:28:27,77446,3.36
0x64182502c1b1b4d6584998fc33358956434d2dc4,0x43a4c923ca61d288fa9dd081f33f2b6853bdf8cf,USDC,2328.5,2024-07-05 02:52:05,42288,6.18
0x5d38d2e01458d6e93ee6635c1771ccbad8121b18,0x62e49a601cb4b568ee42fce0b4b7bab8135d94fb,USDC,266.04,2024-07-07 01:55:37,57877,3.32
0xf328dc66b60672c8e2398223fd55f2c40a7696de,0xe9017cedc4ee8bb29998d4e0efacad8207010036,ETH,232.62,2024-07-09 09:14:21,36313,3.35
0xe84773bb7cd587ac3653fae145d3da01d3b9cacc,0x240d9ae507d884a297beb28a4c5d3e02de50c622,WBTC,748.98,2024-07-15 08:54:14,93715,7.56
0xdb45114a35bb0ccb5154868d35a30f241866b6eb,0xcced037594419dc73534dc98b03ea07c18af534c,WBTC,208.37,2024-07-06 00:17:34,31326,0.96
0xe644cfa49cec735f957b546d43c51ab9be0fffe8,0xb703d9426cf8c7c3e0eeeee50007a0d8ac10059f,WBTC,1335.07,2024-07-02 04:10:45,22560,9.08
0xda986a980fcd1a3a5907adce48fe7744d5edb380,0x5bd56de063d116e58c26b74469b620be537133e9,USDC,977.42,2024-07-06 16:56:48,47745,8.6
0x184f8eb149f0cd1b7e0b2662aa862b06bc222641,0x7be702c10ba8219c682eb0c1908346620f8aefca,UNI,280.18,2024-07-25 16:28:14,52890,6.84
0xca5951da1d1dba7f2ee6c5a3c22f00eabad47d07,0x10611b90ca54dc9064b62f0cded4b3af66d278c7,DAI,694.89,2024-07-27 01:55:42,41022,6.14
0x81e007b32751a900ef366a34bea4329b5674ead9,0xa7a7659546a2afce392f22c97ab0504a739c8b33,DAI,702.32,2024-07-09 00:30:40,73579,8.98
0xb6a326e77803944d34702e00bdea1edcfc594338,0x8873771b68fe65965bdd9046ed1eaec915ef057b,DAI,54.42,2024-07-26 10:24:46,91316,2.26
0x91a58c094a1272cbac4a64b8896d4633861cb995,0xff2b0a9ea110a69124377e4d185c35598db3337e,WBTC,1164.22,2024-07-14 17:47:43,49380,1.25
0x2498277988ec618f283121ac6ea11b770b3b4bc8,0x766bef0282e60eed248e7f8ff57612b45331cb8b,DAI,351.85,2024-07-18 23:07:22,23356,2.78
0x436308c509474aaf5e660fa84ce852f0b83744c4,0x4c6dc19d804361971240309127419e3b48367b6f,DAI,875.67,2024-07-24 07:08:34,91326,8.05
0x885e30de3a1eba2bc9f6702c236d22238ce19613,0x97ee0cab06c330161957dc60d1b02e02bca023c1,WBTC,192.87,2024-07-15 02:52:52,41049,0.83
0x03bed7365f637975bd58f9ae2bf7ac8eecbbfade,0x9934519b39d4364e8001ba050828aef5207fccc5,UNI,1129.4,2024-07-07 09:27:46,96717,6.04
0xa30b61856ce264295712bbe296738492326d9031,0xa68f484ebe4b4a89a0527c8a70216968263cb0bd,USDC,246.49,2024-07-13 01:04:35,37082,9.96
0x80e8bfef4b354a41f505fbb4a7266df05c2efa1a,0xe5290f3a54b4f7bd65c997a0bab75f7873e282be,DAI,5.45,2024-07-28 05:47:56,21661,8.63
0x34ec23ce00765201a6ea6e0f6f836efd66ac7f68,0xa46c5e915ede641f0073cd9d83a8936b6cbf6591,DAI,1178.95,2024-07-12 02:55:41,58412,5.45
0x67c05a0f3da54ccce9608510630bc5bf929220a6,0x01a5453728aaf20873b9ac9b236cdb28f08cb285,USDC,47.86,2024-07-25 19:43:59,23920,1.1
0x9a12059c7c3916a6190ec6b58a2d61df306a294f,0x592bb4f894cc35e6e508873cca375e2bd9c6f3ec,WBTC,192.33,2024-07-04 16:50:26,81315,8.4
0xe2eb2628f69a40ef4fcd8b9c516359437b166de4,0xbb1e0af2a42b99a1bf951d9ca891503fc11c875c,WBTC,1498.49,2024-07-01 05:47:20,29946,6.19
0x51a720cb154a730daf4a36d52c3d78a77652501e,0xae03528888b184da550b817aceaccad27a68b547,ETH,1503.97,2024-07-30 17:57:28,66500,1.59
0x87fce89e07d2fb3d52a4664d3c1247563032c85a,0xd68766dbb83d1dd132728b89acd1085a51410c11,UNI,426.0,2024-07-23 05:20:40,37309,1.39
0x9f3c1e1c0ab5350ee8743cd3b99410793922a38c,0xa82ff763b8febb54e246b3e94dec54968a2c7198,DAI,499.62,2024-07-03 08:09:22,76230,9.14
0xb7ad8a500b82442610abef6e8d2844b2a10674de,0x4efb3465040a547f111d29b10dde265a886c9271,DAI,297.51,2024-07-29 05:23:28,51027,6.86
0x7376ad6a70cf79931ba50940ba48ebb79de62b38,0x6e39b2b9854beb3148f3077da5079a1e299cfe08,ETH,173.51,2024-07-06 04:08:04,93541,8.38
0x3612a6602ec233c3622224b2446ba60f738a3c9c,0x13a59671d361d23d59f387f89dd885fecc0df012,WBTC,199.24,2024-07-25 20:54:37,80321,8.85
0x86f7437ca92a98fcb1ff91154ce36b472e3390cc,0xd86166e89722e1b03fef567ce79180558e0235cd,UNI,558.16,2024-07-06 12:49:12,21956,5.93
0x9f31688e5ec7fe17f6c7c7f75a5b088091dc71cc,0x20d79ab42c43558aaf04174240a2038d75797495,WBTC,697.92,2024-07-03 13:33:40,95131,5.42
0x2f56ab297c55dc00886f1af259b39378b7bcb85d,0x39a95b7a48da62237bdc2f787d07498dc8613c8b,WBTC,784.1,2024-07-07 12:17:13,68908,4.59
0x76a3dab0fa9e59b262fe6c313370ce9605962c16,0x293d7fa13f4b173450d8ae38902fee467fcf0d71,ETH,779.42,2024-07-08 19:08:57,99339,3.51
0x6b85beaf23dc1e965128d7c20e2a0d29988229fd,0xd8a5eb46ce4f57984663aab3c15b14b000daae54,ETH,47.82,2024-07-01 08:25:05,46963,4.63
0x86470caf11eaf3ff0dc732f6b155438bbb69b9af,0x161fefdf50cc25180a168338bcbd2fe2738ae230,ETH,341.02,2024-07-06 10:42:04,60443,7.85
0xe94a5ca5fd785bcabc1f637ac068bbd5c8944e43,0x020f43f05311f86ceab5c38aba036cb516aeec2c,UNI,29.64,2024-07-28 14:44:49,60063,6.22
0xae9165712853fad6ba09396a53af980256b24899,0x9942f12db59ca5d140b1e183d748c276f53be9d8,DAI,398.73,2024-07-06 11:40:14,25703,8.98
0xf389f6df3cfba93340087a251a5d1e45943e39fd,0xe2cea2e650eb9ec58a70d6f14b992a032ff484c8,UNI,291.28,2024-07-11 09:58:54,86128,4.71
0xa107cfd47bd0e8cb2cac95c6e7b5aa804fa6282d,0x0da7e02a290dff7dea1f44be83a40d2ecbaf6247,DAI,1093.31,2024-07-06 01:48:21,93099,6.27
0xc8b0dc8e49816929177b330ca9d4868cf2b11a3a,0x6eaf84d3008eb0a51973efe0cdb99d5452b9a218,DAI,216.1,2024-07-12 11:56:29,46849,6.5
0x1bfc52c09b65cf8628543062df2b3f5515b2aa9f,0x98aa11937b3061a879228790a2d24163a7efd3e9,WBTC,62.25,2024-07-06 17:35:52,52860,6.12
0xd263d2092386e9eab2c6ca23247d4cee1edc52b0,0x221d8dfd195a7fd823cad7aa830280712ffff4b5,DAI,77.15,2024-07-05 05:30:23,52585,7.18
0x9f3dac4aada85dc517c8d5a6cbfaed47f6d71f8b,0x8788bc6ce015745b2a840eb8417939ef15b13bfd,UNI,716.72,2024-07-29 09:46:22,43015,2.76
0x2cbac308451037c52b6e757b0c36db12f2f77816,0xcffddde7233a768cc8bc16008f3911eb5eeb9c6e,ETH,481.45,2024-07-28 20:34:54,98539,5.37
0x8058b20fee6e410943dd0a401ccc8becd0c7f45e,0x84b5e4891574d1042e37483bc755c8ee46a17d83,USDC,53.3,2024-07-10 13:45:47,64585,1.49
0xc47492199358cde7b34edfdc9999cfa2ded76db7,0x2a72578251e14e890d401373dbb6ccb72f6f2bd6,DAI,43.93,2024-07-24 08:22:24,47958,4.15
0x720f5f1583ef1386e6849fdf1708329bdebff283,0x52022cc9bd35c536fab04a7b6dc17d2ee911efe7,WBTC,603.6,2024-07-16 00:06:13,47017,5.13
0x888ebf63f9307c7d19cf59e08e9943d897efe5a3,0xf49196dbf971f29f30896f4b160c6081b98c97c9,WBTC,37.77,2024-07-10 15:29:02,97707,6.7
0xd6d94a24b978cbf2b8ecf9e8086e744a14c47a26,0x66f935f068b46ea2526a4ec6860b3a4123f3bb21,WBTC,862.59,2024-07-07 22:29:03,66350,9.53
0x87d1130fd1b84a65778b8f44aac7ccef49bae95b,0x9422b1e34010f1420172b0cd28f4f36b79e54906,ETH,612.5,2024-07-06 14:55:38,33201,6.21
0x8624b98dd3fc6c53c576f59f84ddc4615d23af15,0x2b24b46171e92f5300f450fad996ec0d443fbd84,ETH,42.42,2024-07-15 15:09:19,50426,7.56
0x876dd0291ba9ac36b2c70b1cb499d944cb74705e,0x71a09f4ce4ad6624ddbe19aa05c8c3cf965d0ba3,DAI,44.33,2024-07-17 09:39:21,38778,5.31
0x761f6cd9d5c98246e9f9735447c900739d48d861,0x7d5c66a0fe3a919dfd6f65a25d52ceb18e30ce13,WBTC,2157.73,2024-07-20 21:01:35,66241,6.52
0x6b42e41bd1f7964fa4d00a64d71fb56af3684f05,0xb3b87d529a61a522593371691ab48eceda93dcad,DAI,234.42,2024-07-09 21:50:35,63229,1.17
0xb38f0a8b53df2fc1ace0ca34b5be93609024032d,0x04ea39f65ca3d52b2dea1e22daf9f66c1f82529b,ETH,231.53,2024-07-28 12:58:15,69364,2.92
0xc11b36c44a959212f789485ebb6fd9464cbabb76,0x9e25e4e8cc29e7a09b5751cf72689068eab46c45,DAI,837.79,2024-07-14 10:26:16,78056,3.94
0x10931815a020e4003388b70f5a7a0f51a593391b,0x97b5a05a90450c0ecaad6ba3ed359af020c30b8c,UNI,1471.08,2024-07-02 07:05:03,48490,4.99
0x44c5dd535cfcc0de9738323f0800efe885eeb830,0xe91664b73a8e0a18513b01ec4e9ba46794737aa2,WBTC,2134.39,2024-07-21 23:13:19,40975,0.93
0x836d57e1d88e2442caf0318942627edba83c5b1a,0xd3cb55c10843cc56608aa785fcbde7550003b27c,USDC,699.95,2024-07-08 20:06:45,47723,1.83
0xf82d46f137cdae0e8c337c5fcb517723d3479206,0x80d81431e18100008695d5b86698decb9ef57e95,DAI,236.01,2024-07-05 16:23:38,44279,3.13
0x839efeef0bd2f8ec7c4c7d1c04ad13256077a694,0xceba3d9aa7b320be3f42d0d16a126b21a8f499e9,USDC,43.6,2024-07-18 18:34:31,99301,9.73
0x583e69c6b418be9e7ad679c73e0c6566dc93dcc0,0xb89a53e9c7423ad6c67f8f38f68b5b0f60a2b1ac,USDC,750.62,2024-07-19 05:54:37,32561,3.65
0x9d8dde1b54018a7c136f8aefa9cd367cae86a219,0xad5ddbe9531cb0b79bb77801cb11cf26eadf301b,USDC,408.68,2024-07-08 13:25:39,87061,5.08
0x6668a1cc6e8a758e816b845feb6378af228c44f7,0x4cd7698cd505c39869bde7a0b90bcf9e2e1dd8ae,DAI,276.02,2024-07-26 13:10:02,70153,2.36
0xbc363506ee2591416bccba29a59265a89b771568,0xbd4fd598e7f241ffc9e522986bd9f238a6a5a739,USDC,1184.12,2024-07-22 08:14:42,54142,6.3
0x3f33ef358bbc895d2ca7cbc44e80985a2d9e18a2,0x4f9d01b865550d3f1bbbd536d33c1c7682268f36,UNI,58.94,2024-07-10 06:11:32,47916,3.17
0x223feac7302f37d413804d93fdc816cfc08fb6c4,0xaa21e1aebd19c76e58dfa2e6d647600c02c33315,WBTC,339.25,2024-07-28 15:51:47,85324,2.47
0x38ceb896dcf650015c07549a0fe242bdb46ae275,0x24e660467447227fc33e27c4e9e781b5fb433b50,ETH,5.71,2024-07-22 02:23:55,65965,5.41
0xc7b7b76fe48527229ea6bf2aeec7a6c881417269,0xe1cb297a661529b301c224258c1b67ef89873fc4,UNI,316.18,2024-07-21 09:24:19,25648,0.55
0x4e756b0cec350cbcebe326b598377b717039e5bc,0x41e88689650b261eac764ca6c5c8d7fbd63493f3,ETH,28.98,2024-07-07 03:20:31,56133,0.57
0x5b2a80a5caa852d07a4fcd2d582c06c66a120768,0x78945fef21d6363422f8ccc16c46e2ffecae951c,WBTC,63.25,2024-07-28 10:06:25,71677,2.58
0x7c2882848d7052489866c1d29b9d46dd3b229fc5,0x66b34831df7da45ca4137f9810c84b7c8547e201,USDC,62.51,2024-07-18 00:47:15,91135,0.85
0x5b1569a910404f3a82b4e6311012b90742e4c497,0x7a4d0924a0274f28ad622ffc215118adeaf26c2a,ETH,523.78,2024-07-14 05:29:44,56046,1.53
0xc0f900c73bfd338cf344a1ec7ae16039b131223e,0xdbb3451f793ae4e654bcf69bf74c846924cb2b88,DAI,685.3,2024-07-21 16:48:17,68064,3.72
0x4ef330b2667b1e19f036b062ef6c468fc79cc10e,0x983db0347b6c67e6a73a61b5d760142a6085a0ab,USDC,437.78,2024-07-23 18:18:37,90350,8.12
0x3a7c2e26a83d4a142d3175bf9dc968ad45603734,0x2c5a5bee1ad236dd1570f4ce5b8b87b02c7f5f41,ETH,1637.36,2024-07-08 22:23:20,66893,5.93
0xa9fe26d127903215ab104ab608bd8e9c3a149287,0x275902fa899e627197831403c43ee649ed15e17e,UNI,234.9,2024-07-13 10:50:00,82272,5.37
0xfeac6b8301f0c9c3fd441a11024f33fb7dda79e5,0x355c6a7186478a982abbd03b26852561abea4e5e,ETH,168.23,2024-07-25 23:09:14,88649,3.29
0xdc78a50498b518441c622dff42c3e4f5f09ffbbf,0xf867c0c98b4f9b3f460828bfb6c8aa225484e6e1,USDC,1014.75,2024-07-10 11:46:28,85674,9.35
0xa7aeb1e164fc1255b61fe63de8df12dbdb65d489,0x1c2f9694b63f2ba8d1797395d91bac75d1473d9f,ETH,126.54,2024-07-27 23:58:02,34760,4.27
0x0a12c8b611a70fbc1ef485162b3b01e71510c63b,0x5fbee41807c367829b9c65a064f93ff4416ef580,WBTC,1651.44,2024-07-25 08:40:19,42927,1.33
0xed0338409f3365b22132d85c52028cee96e68453,0x505cfe0a71a21967da19b7577c0826cdc3a6c25e,UNI,6.11,2024-07-19 23:04:00,82367,6.36
0x12878f5f2957ac13538777e2481baf3e98666d17,0x0a45492f236dc347d58eb39e56075e0e7e69e80d,ETH,1751.26,2024-07-28 10:41:01,33588,1.58
0x202b54d267bbd912e838a647737713fc783d6b7f,0x0450671ad1a98ecc8070f4252f3ac234a821ccaf,UNI,22.06,2024-07-15 11:15:45,73233,3.78
0x2661564d4a5bd3a9279e4fb5aa27675af8e5dbf5,0xa6911c70901ef7569bfa26febe0b8639cb37cbb0,USDC,1108.86,2024-07-30 08:40:59,65738,5.32
0x61008b5233dd35429970f91d477d1cf8be04ac2d,0xa32756cab02891dcfb30e8d7e9d0cf834d557df6,WBTC,375.07,2024-07-14 18:33:45,54397,8.81
0x1172060a8e20eb50ab9194d2780e99a42c9ac008,0xb25cee0b7a9853576b3532f996eabb1fad16d4cb,UNI,2478.41,2024-07-22 23:35:20,97367,5.19
0x2b4412336833a1e68745ac26e31ef9b57628c118,0xc470b923bef5bb44d62da06476339f119f95884a,ETH,38.33,2024-07-23 13:29:50,92260,7.17
0xa9699667766aed22b12159dd0617b533b9d779cc,0x3ec19f95d035dda3795f5cfe756cf7bbd0dff67d,USDC,403.55,2024-07-09 20:43:58,97619,9.93
0xcecae4c7835f1a6ba557e3cf674a13b4c6213515,0x58dfb88bb4dcd9715ac995f45c7b2a3d523dda4b,DAI,1741.79,2024-07-21 12:02:51,40816,1.75
0x973dcb1ecee84d0b7ad005d1c05c8ca36d80c3d9,0x24b42908c772208542edf96809d922f291470a01,UNI,370.22,2024-07-16 23:25:07,63240,3.11
